SUBJECT,Subject,LOCATION,Country,FREQUENCY,Frequency,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,1957,1957,NATUSD,National currency per US dollar,0,Units,,,4.7916669999999995,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,1958,1958,NATUSD,National currency per US dollar,0,Units,,,4.764833,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,1959,1959,NATUSD,National currency per US dollar,0,Units,,,4.765833,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,1960,1960,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,1961,1961,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,1962,1962,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,1963,1963,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,1964,1964,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,1965,1965,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,1966,1966,NATUSD,National currency per US dollar,0,Units,,,6.359125,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,1967,1967,NATUSD,National currency per US dollar,0,Units,,,7.5,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,1968,1968,NATUSD,National currency per US dollar,0,Units,,,7.5,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,1969,1969,NATUSD,National currency per US dollar,0,Units,,,7.5,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,1970,1970,NATUSD,National currency per US dollar,0,Units,,,7.5,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,1971,1971,NATUSD,National currency per US dollar,0,Units,,,7.491935000000001,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,1972,1972,NATUSD,National currency per US dollar,0,Units,,,7.594469,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,1973,1973,NATUSD,National currency per US dollar,0,Units,,,7.742039,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,1974,1974,NATUSD,National currency per US dollar,0,Units,,,8.101604,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,1975,1975,NATUSD,National currency per US dollar,0,Units,,,8.375892,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,1976,1976,NATUSD,National currency per US dollar,0,Units,,,8.960413,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,1977,1977,NATUSD,National currency per US dollar,0,Units,,,8.738576,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,1978,1978,NATUSD,National currency per US dollar,0,Units,,,8.192841,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,1979,1979,NATUSD,National currency per US dollar,0,Units,,,8.125791,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,1980,1980,NATUSD,National currency per US dollar,0,Units,,,7.862945,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,1981,1981,NATUSD,National currency per US dollar,0,Units,,,8.658522999999999,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,1982,1982,NATUSD,National currency per US dollar,0,Units,,,9.455132,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,1983,1983,NATUSD,National currency per US dollar,0,Units,,,10.0989,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,1984,1984,NATUSD,National currency per US dollar,0,Units,,,11.36258,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,1985,1985,NATUSD,National currency per US dollar,0,Units,,,12.36875,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,1986,1986,NATUSD,National currency per US dollar,0,Units,,,12.61083,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,1987,1987,NATUSD,National currency per US dollar,0,Units,,,12.9615,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,1988,1988,NATUSD,National currency per US dollar,0,Units,,,13.917079999999999,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,1989,1989,NATUSD,National currency per US dollar,0,Units,,,16.2255,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,1990,1990,NATUSD,National currency per US dollar,0,Units,,,17.5035,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,1991,1991,NATUSD,National currency per US dollar,0,Units,,,22.74243,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,1992,1992,NATUSD,National currency per US dollar,0,Units,,,25.91808,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,1993,1993,NATUSD,National currency per US dollar,0,Units,,,30.493290000000002,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,1994,1994,NATUSD,National currency per US dollar,0,Units,,,31.37374,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,1995,1995,NATUSD,National currency per US dollar,0,Units,,,32.42708,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,1996,1996,NATUSD,National currency per US dollar,0,Units,,,35.433170000000004,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,1997,1997,NATUSD,National currency per US dollar,0,Units,,,36.31329,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,1998,1998,NATUSD,National currency per US dollar,0,Units,,,41.259370000000004,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,1999,1999,NATUSD,National currency per US dollar,0,Units,,,43.05543,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,2000,2000,NATUSD,National currency per US dollar,0,Units,,,44.9416,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,2001,2001,NATUSD,National currency per US dollar,0,Units,,,47.186409999999995,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,2002,2002,NATUSD,National currency per US dollar,0,Units,,,48.61032,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,2003,2003,NATUSD,National currency per US dollar,0,Units,,,46.58328,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,2004,2004,NATUSD,National currency per US dollar,0,Units,,,45.31647,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,2005,2005,NATUSD,National currency per US dollar,0,Units,,,44.09998,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,2006,2006,NATUSD,National currency per US dollar,0,Units,,,45.30701,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,2007,2007,NATUSD,National currency per US dollar,0,Units,,,41.34853,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,2008,2008,NATUSD,National currency per US dollar,0,Units,,,43.505179999999996,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,2009,2009,NATUSD,National currency per US dollar,0,Units,,,48.40527,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,2010,2010,NATUSD,National currency per US dollar,0,Units,,,45.725809999999996,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,2011,2011,NATUSD,National currency per US dollar,0,Units,,,46.67047,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,2012,2012,NATUSD,National currency per US dollar,0,Units,,,53.43723000000001,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,2013,2013,NATUSD,National currency per US dollar,0,Units,,,58.59785,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,2014,2014,NATUSD,National currency per US dollar,0,Units,,,61.029509999999995,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,2015,2015,NATUSD,National currency per US dollar,0,Units,,,64.15195,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,2016,2016,NATUSD,National currency per US dollar,0,Units,,,67.19530999999999,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,2017,2017,NATUSD,National currency per US dollar,0,Units,,,65.12156999999999,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,2018,2018,NATUSD,National currency per US dollar,0,Units,,,68.38946999999999,,
CCUS,"Currency exchange rates, monthly average",IND,India,A,Annual,2019,2019,NATUSD,National currency per US dollar,0,Units,,,70.42034,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1957-01,Jan-1957,NATUSD,National currency per US dollar,0,Units,,,4.785,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1957-02,Feb-1957,NATUSD,National currency per US dollar,0,Units,,,4.785,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1957-03,Mar-1957,NATUSD,National currency per US dollar,0,Units,,,4.792,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1957-04,Apr-1957,NATUSD,National currency per US dollar,0,Units,,,4.7989999999999995,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1957-05,May-1957,NATUSD,National currency per US dollar,0,Units,,,4.798,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1957-06,Jun-1957,NATUSD,National currency per US dollar,0,Units,,,4.795,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1957-07,Jul-1957,NATUSD,National currency per US dollar,0,Units,,,4.7989999999999995,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1957-08,Aug-1957,NATUSD,National currency per US dollar,0,Units,,,4.8069999999999995,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1957-09,Sep-1957,NATUSD,National currency per US dollar,0,Units,,,4.801,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1957-10,Oct-1957,NATUSD,National currency per US dollar,0,Units,,,4.789,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1957-11,Nov-1957,NATUSD,National currency per US dollar,0,Units,,,4.779,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1957-12,Dec-1957,NATUSD,National currency per US dollar,0,Units,,,4.771,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1958-01,Jan-1958,NATUSD,National currency per US dollar,0,Units,,,4.762,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1958-02,Feb-1958,NATUSD,National currency per US dollar,0,Units,,,4.757,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1958-03,Mar-1958,NATUSD,National currency per US dollar,0,Units,,,4.756,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1958-04,Apr-1958,NATUSD,National currency per US dollar,0,Units,,,4.751,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1958-05,May-1958,NATUSD,National currency per US dollar,0,Units,,,4.751,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1958-06,Jun-1958,NATUSD,National currency per US dollar,0,Units,,,4.763999999999999,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1958-07,Jul-1958,NATUSD,National currency per US dollar,0,Units,,,4.772,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1958-08,Aug-1958,NATUSD,National currency per US dollar,0,Units,,,4.774,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1958-09,Sep-1958,NATUSD,National currency per US dollar,0,Units,,,4.774,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1958-10,Oct-1958,NATUSD,National currency per US dollar,0,Units,,,4.77,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1958-11,Nov-1958,NATUSD,National currency per US dollar,0,Units,,,4.771,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1958-12,Dec-1958,NATUSD,National currency per US dollar,0,Units,,,4.776,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1959-01,Jan-1959,NATUSD,National currency per US dollar,0,Units,,,4.772,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1959-02,Feb-1959,NATUSD,National currency per US dollar,0,Units,,,4.763999999999999,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1959-03,Mar-1959,NATUSD,National currency per US dollar,0,Units,,,4.7589999999999995,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1959-04,Apr-1959,NATUSD,National currency per US dollar,0,Units,,,4.754,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1959-05,May-1959,NATUSD,National currency per US dollar,0,Units,,,4.756,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1959-06,Jun-1959,NATUSD,National currency per US dollar,0,Units,,,4.7589999999999995,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1959-07,Jul-1959,NATUSD,National currency per US dollar,0,Units,,,4.76,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1959-08,Aug-1959,NATUSD,National currency per US dollar,0,Units,,,4.765,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1959-09,Sep-1959,NATUSD,National currency per US dollar,0,Units,,,4.773,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1959-10,Oct-1959,NATUSD,National currency per US dollar,0,Units,,,4.774,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1959-11,Nov-1959,NATUSD,National currency per US dollar,0,Units,,,4.774,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1959-12,Dec-1959,NATUSD,National currency per US dollar,0,Units,,,4.78,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1960-01,Jan-1960,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1960-02,Feb-1960,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1960-03,Mar-1960,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1960-04,Apr-1960,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1960-05,May-1960,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1960-06,Jun-1960,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1960-07,Jul-1960,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1960-08,Aug-1960,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1960-09,Sep-1960,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1960-10,Oct-1960,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1960-11,Nov-1960,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1960-12,Dec-1960,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1961-01,Jan-1961,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1961-02,Feb-1961,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1961-03,Mar-1961,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1961-04,Apr-1961,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1961-05,May-1961,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1961-06,Jun-1961,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1961-07,Jul-1961,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1961-08,Aug-1961,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1961-09,Sep-1961,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1961-10,Oct-1961,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1961-11,Nov-1961,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1961-12,Dec-1961,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1962-01,Jan-1962,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1962-02,Feb-1962,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1962-03,Mar-1962,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1962-04,Apr-1962,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1962-05,May-1962,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1962-06,Jun-1962,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1962-07,Jul-1962,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1962-08,Aug-1962,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1962-09,Sep-1962,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1962-10,Oct-1962,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1962-11,Nov-1962,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1962-12,Dec-1962,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1963-01,Jan-1963,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1963-02,Feb-1963,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1963-03,Mar-1963,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1963-04,Apr-1963,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1963-05,May-1963,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1963-06,Jun-1963,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1963-07,Jul-1963,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1963-08,Aug-1963,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1963-09,Sep-1963,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1963-10,Oct-1963,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1963-11,Nov-1963,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1963-12,Dec-1963,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1964-01,Jan-1964,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1964-02,Feb-1964,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1964-03,Mar-1964,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1964-04,Apr-1964,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1964-05,May-1964,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1964-06,Jun-1964,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1964-07,Jul-1964,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1964-08,Aug-1964,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1964-09,Sep-1964,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1964-10,Oct-1964,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1964-11,Nov-1964,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1964-12,Dec-1964,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1965-01,Jan-1965,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1965-02,Feb-1965,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1965-03,Mar-1965,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1965-04,Apr-1965,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1965-05,May-1965,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1965-06,Jun-1965,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1965-07,Jul-1965,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1965-08,Aug-1965,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1965-09,Sep-1965,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1965-10,Oct-1965,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1965-11,Nov-1965,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1965-12,Dec-1965,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1966-01,Jan-1966,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1966-02,Feb-1966,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1966-03,Mar-1966,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1966-04,Apr-1966,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1966-05,May-1966,NATUSD,National currency per US dollar,0,Units,,,4.7619,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1966-06,Jun-1966,NATUSD,National currency per US dollar,0,Units,,,7.5,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1966-07,Jul-1966,NATUSD,National currency per US dollar,0,Units,,,7.5,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1966-08,Aug-1966,NATUSD,National currency per US dollar,0,Units,,,7.5,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1966-09,Sep-1966,NATUSD,National currency per US dollar,0,Units,,,7.5,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1966-10,Oct-1966,NATUSD,National currency per US dollar,0,Units,,,7.5,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1966-11,Nov-1966,NATUSD,National currency per US dollar,0,Units,,,7.5,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1966-12,Dec-1966,NATUSD,National currency per US dollar,0,Units,,,7.5,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1967-01,Jan-1967,NATUSD,National currency per US dollar,0,Units,,,7.5,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1967-02,Feb-1967,NATUSD,National currency per US dollar,0,Units,,,7.5,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1967-03,Mar-1967,NATUSD,National currency per US dollar,0,Units,,,7.5,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1967-04,Apr-1967,NATUSD,National currency per US dollar,0,Units,,,7.5,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1967-05,May-1967,NATUSD,National currency per US dollar,0,Units,,,7.5,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1967-06,Jun-1967,NATUSD,National currency per US dollar,0,Units,,,7.5,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1967-07,Jul-1967,NATUSD,National currency per US dollar,0,Units,,,7.5,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1967-08,Aug-1967,NATUSD,National currency per US dollar,0,Units,,,7.5,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1967-09,Sep-1967,NATUSD,National currency per US dollar,0,Units,,,7.5,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1967-10,Oct-1967,NATUSD,National currency per US dollar,0,Units,,,7.5,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1967-11,Nov-1967,NATUSD,National currency per US dollar,0,Units,,,7.5,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1967-12,Dec-1967,NATUSD,National currency per US dollar,0,Units,,,7.5,,
CCUS,"Currency exchange rates, monthly average",IND,India,M,Monthly,1968-01,Jan-1968,NATUSD,National currency per US dollar,0,Units,,,7.5,,
